01/09/2020,A2419150405,AQ Lite Ms,Premium 1,495,12.74,6307.44
01/09/2020,A2420150406,AQ Lite Ms,Premium 2,302,12.3,3713.97
01/09/2020,A2520150501,AQ Maxima Ms,Standard 1,1036,12.07,12503.38
01/09/2020,A2520150502,AQ Maxima Ms,Standard 2,903,14.53,13117.61
01/09/2020,A2520150503,AQ Maxima Ms,Plus 1,872,14.17,12354.67
01/09/2020,A2520150504,AQ Maxima Ms,Plus 2,709,14.28,10124.52
01/09/2020,A2520150505,AQ Maxima Ms,Premium 1,497,15.18,7542.57
01/09/2020,A2520150506,AQ Maxima Ms,Premium 2,973,14.57,14174.37
01/09/2020,A2620150601,AQ Qwerty Ms,Standard 1,570,14.9,8493.74
01/09/2020,A2620150602,AQ Qwerty Ms,Standard 2,664,15.81,10497.97
01/09/2020,A2620150603,AQ Qwerty Ms,Plus 1,915,15.98,14620.97
01/09/2020,A2620150604,AQ Qwerty Ms,Plus 2,433,16.55,7165.76
01/09/2020,A2620150605,AQ Qwerty Ms,Premium 1,200,16.59,3317.64
01/09/2020,A2620150606,AQ Qwerty Ms,Premium 2,688,16.79,11548.08
01/09/2020,A2720150701,AQ Trigger Ms,Standard 1,822,17.09,14049.38
01/09/2020,A2721150702,AQ Trigger Ms,Standard 2,171,17.24,2947.49
01/09/2020,A2721150703,AQ Trigger Ms,Plus 1,331,16.94,5605.58
01/09/2020,A2721150704,AQ Trigger Ms,Plus 2,472,19.59,9244.59
01/09/2020,A2721150705,AQ Trigger Ms,Premium 1,1021,19.4,19811.69
01/09/2020,A2721150706,AQ Trigger Ms,Premium 2,404,20.05,8101.69
01/09/2020,A2821150801,AQ Lumina Ms,Standard 1,314,21.71,6817.51
01/09/2020,A2918150101,AQ Master wired x1,Standard 1,373,6.9,2573.36
01/09/2020,A2918150102,AQ Master wired x1,Standard 2,296,7.6,2248.98
01/09/2020,A2918150103,AQ Master wired x1,Plus 1,290,7.77,2253.1
01/09/2020,A2918150104,AQ Master wired x1,Plus 2,239,8.95,2139.38
01/09/2020,A2918150105,AQ Master wired x1,Premium 1,364,9.47,3445.26
01/09/2020,A2918150106,AQ Master wired x1,Premium 2,602,10.42,6272.12
01/09/2020,A3018150201,AQ Master wireless x1,Standard 1,649,10.8,7006.28
01/09/2020,A3018150202,AQ Master wireless x1,Standard 2,876,11.05,9681.9
01/09/2020,A3018150203,AQ Master wireless x1,Plus 1,635,12.37,7857.43
01/09/2020,A3019150204,AQ Master wireless x1,Plus 2,202,11.6,2343.42
01/09/2020,A3019150205,AQ Master wireless x1,Premium 1,260,12.05,3133.23
01/09/2020,A3019150206,AQ Master wireless x1,Premium 2,266,13,3458.48
01/09/2020,A3119150301,AQ Gamers ,Standard 1,560,13.51,7563.42
01/09/2020,A3119150302,AQ Gamers ,Standard 2,396,15.31,6061.61
01/09/2020,A3119150303,AQ Gamers ,Plus 1,387,16.24,6285.15
01/09/2020,A3120150304,AQ Gamers ,Plus 2,831,16.38,13611.12
01/09/2020,A3120150305,AQ Gamers ,Premium 1,609,16.32,9939.98
01/09/2020,A3120150306,AQ Gamers ,Premium 2,194,19.3,3744.26
01/09/2020,A3220150401,AQ Lite,Standard 1,197,18.49,3643.38
01/09/2020,A3220150402,AQ Lite,Standard 2,275,18.79,5168.54
01/09/2020,A3220150403,AQ Lite,Plus 1,781,18.58,14514.42
01/09/2020,A3220150404,AQ Lite,Plus 2,861,18.42,15861.26
01/09/2020,A3220150405,AQ Lite,Premium 1,224,18.94,4242.9
01/09/2020,A3220150406,AQ Lite,Premium 2,451,20.01,9022.98
01/09/2020,A3320150501,AQ Maxima,Standard 1,195,20.39,3976.21
01/09/2020,A3320150502,AQ Maxima,Standard 2,172,21.7,3732.19
01/09/2020,A3320150503,AQ Maxima,Plus 1,637,20.87,13296.29
01/09/2020,A3320150504,AQ Maxima,Plus 2,723,22.13,16002.95
01/09/2020,A3320150505,AQ Maxima,Premium 1,576,23.08,13296.61
01/09/2020,A3320150506,AQ Maxima,Premium 2,530,23.77,12596.93
01/09/2020,A3420150601,AQ Qwerty,Standard 1,375,24.57,9213.38
01/09/2020,A3420150602,AQ Qwerty,Standard 2,206,23.97,4938.36
01/09/2020,A3421150603,AQ Qwerty,Plus 1,579,26.95,15604.46
01/09/2020,A3421150604,AQ Qwerty,Plus 2,114,27.42,3125.33
01/09/2020,A3421150605,AQ Qwerty,Premium 1,417,29.87,12455.46
01/09/2020,A3421150606,AQ Qwerty,Premium 2,368,29.67,10918.89
01/09/2020,A3521150701,AQ Trigger,Standard 1,92,29.39,2703.62
01/09/2020,A3521150702,AQ Trigger,Standard 2,389,30.34,11802.8
01/09/2020,A3521150703,AQ Trigger,Plus 1,444,31.77,14104.33
01/09/2020,A3521150704,AQ Trigger,Plus 2,137,33.62,4606.57
01/09/2020,A3521150705,AQ Trigger,Premium 1,796,34.51,27471.07
01/09/2020,A3718150101,AQ LION x1,Standard,34,16.51,561.43
01/09/2020,A3718150102,AQ LION x1,Plus 1 ,25,16.1,402.54
01/09/2020,A3718150103,AQ LION x1,Plus 2,28,17.57,491.95
01/09/2020,A3718150105,AQ LION x1,Premium,51,18.03,919.59
01/09/2020,A3818150201,AQ LION x2,Standard,78,17.26,1346.65
01/09/2020,A3818150202,AQ LION x2,Plus 1 ,87,17.52,1524.21
01/09/2020,A3819150203,AQ LION x2,Plus 2,88,18.45,1623.89
01/09/2020,A3819150204,AQ LION x2,Plus 3,28,21.19,593.44
01/09/2020,A3819150205,AQ LION x2,Premium,55,21.61,1188.36
01/09/2020,A3920150301,AQ LION x3,Standard,69,22.15,1528.03
01/09/2020,A3920150302,AQ LION x3,Plus 1 ,33,23.15,764.02
01/09/2020,A3920150303,AQ LION x3,Plus 2,79,25.47,2011.89
01/09/2020,A3920150304,AQ LION x3,Plus 3,75,25.04,1878.32
01/09/2020,A3920150305,AQ LION x3,Premium,66,27.45,1812
01/09/2020,A4020150401,AQ Mx NB,Standard,31,26.93,834.84
01/09/2020,A4020150402,AQ Mx NB,Plus 1 ,23,28.45,654.35
01/09/2020,A4021150403,AQ Mx NB,Plus 2,52,29.94,1557
01/09/2020,A4021150404,AQ Mx NB,Plus 3,75,28.58,2143.5
01/09/2020,A4021150405,AQ Mx NB,Premium,36,31.7,1141.3
01/09/2020,A4118110105,AQ Aspiron,Plus Blue,22,182.89,4023.65
01/09/2020,A4118110106,AQ Aspiron,Plus Red,9,187.75,1689.78
01/09/2020,A4118110107,AQ Aspiron,Premium Black,20,195.77,3915.44
01/09/2020,A4218110201,AQ Digit,Standard Grey,11,200.27,2203.01
01/09/2020,A4218110202,AQ Digit,Standard Blue,9,215.93,1943.41
01/09/2020,A4218110203,AQ Digit,Standard Red,11,236.85,2605.33
01/09/2020,A4218110204,AQ Digit,Plus Grey,27,232.1,6266.8
01/09/2020,A4218110205,AQ Digit,Plus Blue,40,240.14,9605.61
01/09/2020,A4218110206,AQ Digit,Plus Red,15,237.02,3555.27
01/09/2020,A4218110207,AQ Digit,Premium Black,26,249.13,6477.39
01/09/2020,A4218110208,AQ Digit,Premium Misty Green,34,243.04,8263.41
01/09/2020,A4318110301,AQ Velocity,Standard Grey,29,264.7,7676.3
01/09/2020,A4319110302,AQ Velocity,Standard Blue,38,267.21,10153.95
01/09/2020,A4319110303,AQ Velocity,Standard Red,36,261.23,9404.3
01/09/2020,A4319110304,AQ Velocity,Plus Grey,40,267.06,10682.54
01/09/2020,A4319110305,AQ Velocity,Plus Blue,23,277.81,6389.58
01/09/2020,A4319110306,AQ Velocity,Plus Red,29,275.82,7998.76
01/09/2020,A4419110401,AQ Elite,Standard Grey,9,271.35,2442.12
01/09/2020,A4419110402,AQ Elite,Standard Blue,37,281.95,10432.16
01/09/2020,A4419110403,AQ Elite,Standard Red,16,288.05,4608.8
01/09/2020,A4419110404,AQ Elite,Plus Grey,29,286.9,8320.02
01/09/2020,A4419110405,AQ Elite,Plus Blue,15,291.21,4368.11
01/09/2020,A4419110406,AQ Elite,Plus Red,9,287.57,2588.1
01/09/2020,A4419110407,AQ Elite,Premium Black,12,287.49,3449.92
01/09/2020,A4419110408,AQ Elite,Premium Misty Green,19,297.03,5643.53
01/09/2020,A4519110501,AQ Gen X,Standard Grey,31,311.84,9667.03
01/09/2020,A4519110502,AQ Gen X,Standard Blue,40,300.34,12013.51
01/09/2020,A4519110503,AQ Gen X,Standard Red,21,306.92,6445.3
01/09/2020,A4520110504,AQ Gen X,Plus Grey,22,341.73,7518.15
01/09/2020,A4520110505,AQ Gen X,Plus Blue,24,325.22,7805.17
01/09/2020,A4520110506,AQ Gen X,Plus Red,35,325.26,11383.96
01/09/2020,A4520110507,AQ Gen X,Premium Black,29,322.94,9365.34
01/09/2020,A4520110508,AQ Gen X,Premium Misty Green,28,327.09,9158.6
01/09/2020,A4620110601,AQ Gen Y,Standard Grey,31,347.25,10764.67
01/09/2020,A4620110602,AQ Gen Y,Standard Blue,10,346.69,3466.89
01/09/2020,A4620110603,AQ Gen Y,Standard Red,8,366.05,2928.37
01/09/2020,A4620110604,AQ Gen Y,Plus Grey,11,353.1,3884.08
01/09/2020,A4620110605,AQ Gen Y,Plus Blue,16,349.25,5588.04
01/09/2020,A4620110606,AQ Gen Y,Plus Red,33,348.54,11501.74
01/09/2020,A4620110607,AQ Gen Y,Premium Black,20,347.8,6956.06
01/09/2020,A4620110608,AQ Gen Y,Premium Misty Green,27,363.06,9802.7
01/09/2020,A4720110701,AQ GEN Z,Standard Grey,10,367.73,3677.34
01/09/2020,A4720110702,AQ GEN Z,Standard Blue,17,371.4,6313.85
01/09/2020,A4721110703,AQ GEN Z,Standard Red,13,361.65,4701.44
01/09/2020,A4721110704,AQ GEN Z,Plus Grey,38,380.22,14448.18
01/09/2020,A4721110705,AQ GEN Z,Plus Blue,11,377.41,4151.48
01/09/2020,A4918110101,AQ BZ 101,Standard Grey,13,419.19,5449.52
01/09/2020,A4918110102,AQ BZ 101,Standard Blue,10,451.49,4514.88
01/09/2020,A4918110103,AQ BZ 101,Premium Black,28,428.15,11988.06
01/09/2020,A4918110104,AQ BZ 101,Premium Misty Green,15,460.28,6904.21
01/09/2020,A5018110201,AQ BZ Compact,Standard Grey,17,451.7,7678.98
01/09/2020,A5018110202,AQ BZ Compact,Standard Blue,16,462.56,7400.91
01/09/2020,A5018110203,AQ BZ Compact,Standard Red,10,452.14,4521.42
01/09/2020,A5018110204,AQ BZ Compact,Plus Grey,14,447.73,6268.27
01/09/2020,A5018110205,AQ BZ Compact,Plus Blue,24,486.18,11668.23
01/09/2020,A5018110206,AQ BZ Compact,Plus Red,27,475.55,12839.97
01/09/2020,A5018110207,AQ BZ Compact,Premium Black,17,475.19,8078.24
01/09/2020,A5019110208,AQ BZ Compact,Premium Misty Green,19,467.3,8878.79
01/09/2020,A5119110301,AQ BZ Gen Y,Standard Grey,10,479.04,4790.44
01/09/2020,A5119110302,AQ BZ Gen Y,Standard Blue,24,474.31,11383.52
01/09/2020,A5119110303,AQ BZ Gen Y,Standard Red,23,474.32,10909.25
01/09/2020,A5119110305,AQ BZ Gen Y,Plus Blue,7,483.38,3383.67
01/09/2020,A5119110306,AQ BZ Gen Y,Plus Red,26,486.49,12648.63
01/09/2020,A5119110307,AQ BZ Gen Y,Premium Black,27,516.46,13944.37
01/09/2020,A5119110308,AQ BZ Gen Y,Premium Misty Green,9,512.58,4613.23
01/09/2020,A5219110401,AQ BZ Gen Z,Standard Grey,27,506.96,13688.04
01/09/2020,A5219110402,AQ BZ Gen Z,Standard Blue,20,490.16,9803.16
01/09/2020,A5219110403,AQ BZ Gen Z,Standard Red,12,525.8,6309.65
01/09/2020,A5219110405,AQ BZ Gen Z,Plus Blue,11,521.26,5733.86
01/09/2020,A5219110406,AQ BZ Gen Z,Plus Red,18,550.46,9908.27
01/09/2020,A5219110407,AQ BZ Gen Z,Premium Black,22,545.59,12003.05
01/09/2020,A5220110408,AQ BZ Gen Z,Premium Misty Green,12,533.04,6396.48
01/09/2020,A5318110103,AQ Gamer 1,Standard Black,6,584.97,3509.83
01/09/2020,A5318110104,AQ Gamer 1,Plus Firey Red,9,586.38,5277.44
01/09/2020,A5318110105,AQ Gamer 1,Plus Cool Blue,8,551.33,4410.64
01/09/2020,A5318110106,AQ Gamer 1,Plus Black,14,565.87,7922.25
01/09/2020,A5318110107,AQ Gamer 1,Premium Black,8,571.65,4573.19
01/09/2020,A5318110108,AQ Gamer 1,Premium Misty Green,17,579.66,9854.24
01/09/2020,A5419110201,AQ Gamer 2,Standard Firey Red,11,585,6435
01/09/2020,A5419110202,AQ Gamer 2,Standard Cool Blue,6,567.93,3407.56
01/09/2020,A5419110203,AQ Gamer 2,Standard Black,14,595.57,8338
01/09/2020,A5419110204,AQ Gamer 2,Plus Firey Red,5,602.92,3014.6
01/09/2020,A5419110205,AQ Gamer 2,Plus Cool Blue,7,570.76,3995.3
01/09/2020,A5419110206,AQ Gamer 2,Plus Black,4,601.64,2406.56
01/09/2020,A5419110207,AQ Gamer 2,Premium Black,5,599.23,2996.15
01/09/2020,A5419110208,AQ Gamer 2,Premium Misty Green,4,608.41,2433.63
01/09/2020,A5519110301,AQ Gamer 3,Standard Firey Red,3,589.74,1769.22
01/09/2020,A5519110302,AQ Gamer 3,Standard Cool Blue,13,605.86,7876.23
01/09/2020,A5519110303,AQ Gamer 3,Standard Black,4,604.27,2417.09
01/09/2020,A5519110304,AQ Gamer 3,Plus Firey Red,6,597.77,3586.62
01/09/2020,A5520110305,AQ Gamer 3,Plus Cool Blue,6,632.49,3794.93
01/09/2020,A5520110306,AQ Gamer 3,Plus Black,14,639.68,8955.54
01/09/2020,A5520110307,AQ Gamer 3,Premium Black,5,609.79,3048.96
01/09/2020,A5520110308,AQ Gamer 3,Premium Misty Green,11,590.12,6491.27
01/09/2020,A5620110401,AQ Smash 1,Standard Firey Red,8,642.07,5136.56
01/09/2020,A5620110402,AQ Smash 1,Standard Cool Blue,8,593.83,4750.64
01/09/2020,A5621110403,AQ Smash 1,Standard Black,13,631.19,8205.41
01/09/2020,A5621110404,AQ Smash 1,Plus Firey Red,15,639.96,9599.42
01/09/2020,A5621110405,AQ Smash 1,Plus Cool Blue,12,601.82,7221.81
01/09/2020,A5621110406,AQ Smash 1,Plus Black,10,644.38,6443.78
01/09/2020,A5621110407,AQ Smash 1,Premium Black,10,655.78,6557.78
01/09/2020,A5621110408,AQ Smash 1,Premium Misty Green,14,657.25,9201.54
01/09/2020,A5721110501,AQ Smash 2,Standard Firey Red,7,649.69,4547.85
01/09/2020,A5721110502,AQ Smash 2,Standard Cool Blue,13,627.99,8163.92
01/09/2020,A5721110503,AQ Smash 2,Standard Black,7,678.3,4748.12
01/09/2020,A5721110504,AQ Smash 2,Plus Firey Red,15,655.83,9837.52
01/09/2020,A5721110505,AQ Smash 2,Plus Cool Blue,6,674.43,4046.56
01/09/2020,A5721110506,AQ Smash 2,Plus Black,6,720.55,4323.28
01/09/2020,A5820110101,AQ BZ Allin1,Standard 1,27,681.3,18395.16
01/09/2020,A5820110102,AQ BZ Allin1,Standard 2,28,697.55,19531.51
01/09/2020,A5820110103,AQ BZ Allin1,Standard 3,10,735.15,7351.47
01/09/2020,A5820110104,AQ BZ Allin1,Plus 1,22,690.5,15190.94
01/09/2020,A5820110105,AQ BZ Allin1,Plus 2,19,709.39,13478.46
01/09/2020,A5820110106,AQ BZ Allin1,Plus 3,14,692.52,9695.34
01/09/2020,A5820110107,AQ BZ Allin1,Premium 1,11,737.68,8114.45
01/09/2020,A5821110108,AQ BZ Allin1,Premium 2,18,746.74,13441.3
01/09/2020,A6018110101,AQ Home Allin1,Standard 1,1,800.46,800.46
01/09/2020,A6018110102,AQ Home Allin1,Standard 2,5,764.05,3820.27
01/09/2020,A6018110103,AQ Home Allin1,Standard 3,6,770.98,4625.87
01/09/2020,A6018110104,AQ Home Allin1,Plus 1,5,749.1,3745.49
01/09/2020,A6018110105,AQ Home Allin1,Plus 2,2,766.65,1533.29
01/09/2020,A6018110106,AQ Home Allin1,Plus 3,6,787.59,4725.52
01/09/2020,A6019110107,AQ Home Allin1,Premium 1,4,785.99,3143.97
01/09/2020,A6019110108,AQ Home Allin1,Premium 2,5,796.66,3983.3
01/09/2020,A6119110201,AQ HOME Allin1 Gen 2,Standard 1,2,824.09,1648.18
01/09/2020,A6119110202,AQ HOME Allin1 Gen 2,Standard 2,3,790.1,2370.31
01/09/2020,A6119110203,AQ HOME Allin1 Gen 2,Standard 3,4,769.56,3078.25
01/09/2020,A6119110204,AQ HOME Allin1 Gen 2,Plus 1,2,807.26,1614.53
01/09/2020,A6120110205,AQ HOME Allin1 Gen 2,Plus 2,2,834.98,1669.96
01/09/2020,A6120110206,AQ HOME Allin1 Gen 2,Plus 3,4,810.6,3242.41
01/09/2020,A6218160101,AQ Digit SSD,Standard,139,13.59,1889.58
01/09/2020,A6218160102,AQ Digit SSD,Plus,476,15.25,7258.1
01/09/2020,A6219160103,AQ Digit SSD,Premium,310,16.3,5053.09
01/09/2020,A6319160201,AQ Neuer SSD,Standard,316,17.36,5485.44
01/09/2020,A6319160202,AQ Neuer SSD,Plus,730,18.57,13558.51
01/09/2020,A6319160203,AQ Neuer SSD,Premium,911,19.34,17621.75
01/09/2020,A6419160301,AQ Clx1,Standard,799,17.8,14225.64
01/09/2020,A6419160302,AQ Clx1,Plus,204,19.67,4013.15
01/09/2020,A6419160303,AQ Clx1,Premium,1028,19.33,19875.56
01/09/2020,A6519160401,AQ Clx2,Standard,705,20.29,14303.67
01/09/2020,A6520160402,AQ Clx2,Plus,582,20.17,11736.03
01/09/2020,A6520160403,AQ Clx2,Premium,984,21.28,20942.47
01/09/2020,A6620160501,AQ Clx3,Standard,732,22.85,16728.4
01/09/2020,A6720160103,AQ Pen Drive 2 IN 1,Premium,194,4.44,861.57
01/09/2020,A6818160201,AQ Pen Drive DRC,Standard,1697,3,5089.3
01/09/2020,A6818160202,AQ Pen Drive DRC,Plus,855,3.85,3294.4
01/09/2020,A6819160203,AQ Pen Drive DRC,Premium,1556,5.1,7933.11
01/09/2020,A7118160101,AQ Wi Power Dx1,Standard,528,29.67,15666.39
01/09/2020,A7119160102,AQ Wi Power Dx1,Plus,619,29.93,18524.44
01/09/2020,A7119160103,AQ Wi Power Dx1,Premium,480,28.77,13811.33
01/09/2020,A7219160201,AQ Wi Power Dx2,Standard,616,32.96,20301.82
01/09/2020,A7220160202,AQ Wi Power Dx2,Plus,96,35.21,3379.71
01/09/2020,A7220160203,AQ Wi Power Dx2,Premium,350,37.48,13117.44
01/09/2020,A7321160301,AQ Wi Power Dx3,Standard,272,40.8,11096.35
01/09/2020,A7321160302,AQ Wi Power Dx3,Plus,507,43.94,22279.91
01/09/2020,A7321160303,AQ Wi Power Dx3,Premium,190,42.85,8141.18
01/10/2020,A0118150101,AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Standard,95,19.06,1810.44
01/10/2020,A0118150102,AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Plus,237,21.46,5085.19
